match_id,player_id,minutes
122899,15811,70.88165000000001
122899,23350,97.07506666666667
122899,28559,26.193416666666668
122899,49785,97.07506666666667
122899,56465,10.277800000000001
122899,62650,97.07506666666667
122899,68933,47.93086666666667
122899,70440,10.277800000000001
122899,94862,26.193416666666668
122903,622,100.23088333333334
122903,862,76.94723333333333
122903,930,76.94723333333333
122903,968,23.28365
122903,986,13.856833333333332
122903,1050,100.23088333333334
122903,1135,100.23088333333334
122903,1294,92.31438333333334
122903,1320,100.23088333333334
122903,9604,7.9165
122903,9604,15.36715
122903,15811,86.37405
122903,23350,100.23088333333334
122903,28559,7.9165
122903,49785,100.23088333333334
122903,62650,13.856833333333332
122903,94862,86.37405
122912,622,96.6469
122912,968,29.48545
122912,986,96.6469
122912,1050,96.6469
122912,1135,29.48545
122912,1294,13.78725
122912,1294,67.16145
122912,1320,67.16145
122912,9604,29.48545
122912,9604,67.16145
122912,15811,29.48545
122912,15811,67.16145
122912,23350,67.16145
122912,28559,15.698200000000002
122912,49785,96.6469
122912,62650,67.16145
122912,62650,29.48545
122912,68933,13.78725
122912,68933,67.16145
122912,94862,15.698200000000002
122921,622,101.10546666666667
122921,968,37.437016666666665
122921,986,50.10316666666667
122921,1050,101.10546666666667
122921,1294,101.10546666666667
122921,1320,101.10546666666667
122921,9604,101.10546666666667
122921,15811,63.66845
122921,23350,101.10546666666667
122921,49785,101.10546666666667
122921,62650,101.10546666666667
122921,68933,63.66845
122921,94848,51.0023
122921,94862,37.437016666666665
122929,622,101.63955
122929,968,15.94175
122929,1050,101.63955
122929,1135,94.5102
122929,1294,85.6978
122929,1320,101.63955
122929,9604,94.5102
122929,15811,15.94175
122929,23350,101.63955
122929,28559,7.1293500000000005
122929,49785,101.63955
122929,62650,101.63955
122929,68933,85.6978
122929,94847,7.1293500000000005
122929,94862,101.63955
122939,622,97.21603333333334
122939,968,97.21603333333334
122939,1050,97.21603333333334
122939,1135,83.00505
122939,1294,97.21603333333334
122939,1320,97.21603333333334
122939,9604,9.426733333333335
122939,9604,83.00505
122939,15811,83.00505
122939,23350,97.21603333333334
122939,28559,4.78425
122939,49785,97.21603333333334
122939,62650,14.210983333333333
122939,94848,14.210983333333333
122939,94862,83.00505
122939,94862,14.210983333333333
122949,622,23.110416666666666
122949,862,12.973899999999999
122949,968,89.58363333333334
122949,1050,102.55753333333334
122949,1135,79.44711666666667
122949,1320,102.55753333333334
122949,9604,37.7831
122949,15811,89.58363333333334
122949,23350,102.55753333333334
122949,28559,12.973899999999999
122949,49785,102.55753333333334
122949,62650,102.55753333333334
122949,68933,102.55753333333334
122949,94848,102.55753333333334
122949,94862,64.77443333333333
122958,622,94.77208333333333
