,passes_per90,pass_success_rate,dribble_success_rate,shots_per90,total_pxt_per90,final_third_actions_per90,opponent_box_actions_per90,between_lines_receptions_per90,wide_availability_per90,box_availability_per90,hold_up_actions_per90,interceptions_per90,loose_ball_regains_per90,ground_duels_per90,clearances_per90,blocks_per90,high_pressure_actions_per90
123,-0.6048935829770224,-0.7282106668750352,-1.1874728245242194,-0.7032121575884003,-0.11874200885781337,0.9383855376401375,0.6461908509660008,0.32687617012990633,0.15206679234316542,1.3912918246023696,-0.5154945676963121,-0.8053002103266734,-1.1467977545414105,2.3189447837957657,0.7988328140734856,-0.3256754261742276,-0.07415095655886338
124,-0.9814769627998259,0.6259110983360199,0.7506168837278407,0.07856204242112945,0.22792552466206925,0.2984054463379958,0.39234056827359604,0.7106197174174872,-0.8619892193335428,1.3912918246023696,1.2949339384409453,-0.8053002103266734,-1.756127332843803,0.6133378777777292,0.7988328140734856,-1.097880438907952,0.8191017560892945
127,-0.46408947284691127,1.0241822057510355,-0.25718976456323006,-0.7032121575884003,-0.5605043263647884,-0.1693504228719888,-0.48714920118286054,0.014873267264052806,-0.8881631494870028,-0.5155051284414176,-0.40574656290560746,0.3608038281765146,0.11500155195743712,0.21712512461625158,0.3256492058824127,0.08776289416303971,0.272184852952013
128,0.5188607316430941,1.5021075346490547,0.7506168837278407,0.49712370260864713,-0.2372911263256376,-0.6159982548702452,-0.09738755717729354,-1.0162262453766269,-0.10967250919143473,-0.5155051284414176,-1.239665970151215,-0.07150163789260262,0.582783773157747,0.21712512461625158,1.3681595656981933,-1.097880438907952,-1.1850338262351516
129,0.902258541000702,0.32192457961517057,0.43567730613688066,1.903331248108254,2.2525153143654446,2.7429494490024795,0.18105413430637635,0.9029549184086965,1.748923738048697,1.0738761225317444,1.476632697475454,-1.368418036099954,-0.9942813959668263,-0.3814278362538947,-0.10620459402945726,-1.097880438907952,0.14983643120572696
130,-0.11716587126220368,0.30729421240400634,-0.14921048081775823,1.097291632707171,0.5423353651743911,0.8132748075241752,0.487254908831057,1.3405726406592124,-0.19617146922427564,-0.5155051284414176,-0.961692834402679,1.657720226383866,0.11500155195743712,0.21712512461625158,-0.1956059740254776,0.08776289416303971,0.1007473612829348
133,-0.005234244720717777,0.4075043620116555,-0.5525813683726822,2.0825950047300643,3.1040610083039955,1.4163697334907752,2.515267175999376,-0.5034332663517023,1.4343578694686623,1.1831850460397992,-0.2719623737928529,-0.8667585824337664,0.6865972305338677,1.1869178208014117,0.5765212960108826,-1.097880438907952,0.5408018913911122
134,2.195658139302515,1.1016836104372008,0.5406571653338669,-0.1030442274898766,-0.007103506812668888,-1.0626460868685015,-0.2922683791800771,-0.8689263149993869,-0.715165229421321,-0.5155051284414176,-0.40574656290560746,-0.5038071039617197,1.0505659943580572,-0.4375719518120279,-0.7168611539333679,-1.097880438907952,-0.4135651137242998
138,0.06186241034334504,0.546256876853016,0.33069744693989445,-0.7032121575884003,0.023805509822327712,1.3127091855829174,0.7061055646992143,-0.8452952523683186,2.337740361589352,1.1831850460397992,-0.9170981046984276,-0.3650991287675787,0.1437695497832744,-1.0922690282403074,-0.6332371238905447,-0.4099534597285396,-1.8464889062189591
139,0.3305340530031758,-1.0225849636600466,0.7506168837278407,-0.7032121575884003,-0.8072830187815802,-0.867423790783556,-0.47269556391059886,-1.0162262453766269,-0.6158356113494382,-0.5155051284414176,-1.239665970151215,-0.47174450111981553,1.1546473679610318,-1.0922690282403074,-1.2381163338412584,-1.097880438907952,-1.5754827760398316
141,-1.048655825872717,-0.5856715336949238,0.7506168837278407,-0.08078803656523986,-0.8405025276206565,-0.6821393926699961,-0.47269556391059886,-0.7107016576940575,0.10181738499137254,-0.5155051284414176,-0.9513846808495166,-0.9200812686098848,0.1843891343594203,-0.4132936416923964,0.3836387495885288,1.3613412969569965,-0.9532004339000483
142,-0.6888671618181362,0.5792172443632245,0.22571758774290823,-0.7032121575884003,-0.830798017005906,-1.1453503879538958,-0.6748032045495133,0.5113966930362203,-0.8849554849772423,-0.5155051284414176,-0.9513846808495166,-0.47174450111981553,0.1843891343594203,1.6236325179513365,2.005393833018316,-1.097880438907952,-0.24202061431172517
145,-1.1071589710027927,-0.9216566333337566,0.7506168837278407,-0.7032121575884003,-0.6433604186980233,-0.6640633118050102,-0.8769108451884277,-0.7963977256432193,-0.20012250340594898,-0.5155051284414176,0.004864617217535621,0.567083299886805,-0.3599030036032699,-0.11520754004793961,1.0956272254882424,-1.097880438907952,-0.9792203199665611
146,-1.2797404098888236,-0.34131873395759066,0.7506168837278407,-0.7032121575884003,-1.117890106831006,-1.3306347860674554,-0.8769108451884277,-0.3567406861764044,-0.7164822408152121,-0.5155051284414176,-1.239665970151215,0.567083299886805,-1.4070712505336698,0.8618539481444281,0.31771270571174226,-1.097880438907952,-1.61884808360339
148,0.4460739789714854,-1.3654444387390605,0.7506168837278407,1.088153626864237,0.22968214919289634,0.869051078998614,1.7406278232975247,0.742401912490633,-0.20012250340594898,-0.5155051284414176,0.41970814634045256,3.14775174786915,-0.3599030036032699,-0.11520754004793961,0.31771270571174226,1.5562778302773406,2.602695156399681
150,0.014620381756408344,-1.5019945327099236,0.7506168837278407,-0.7032121575884003,0.28806674734788124,0.9357082264248585,0.2864396741386622,-0.5765692059098119,-0.07103256905363325,3.8537498553372034,2.07908226283212,0.567083299886805,0.33820916101699655,-0.11520754004793961,-0.460201814064758,0.6715584072155764,1.4513651818533888
151,-0.3305424960156537,-0.4573863138328244,0.7506168837278407,-0.7032121575884003,-1.115061685351671,-1.3306347860674554,-0.8769108451884277,-1.0162262453766269,-0.9746621095198437,-0.5155051284414176,-0.4099789119053812,-0.7232509241043676,-0.01084692129313677,-1.0922690282403074,-0.460201814064758,-1.097880438907952,-0.8512947672391954
154,0.7912368567435469,0.5872219050442756,-0.08922198984805181,1.088153626864237,0.6604082627978382,1.4023082584085704,1.1589525636339795,0.0829163532904105,1.6071365775264719,1.6691223634478929,0.8345516754633693,-0.7232509241043676,0.6872652433271297,-0.11520754004793961,-0.460201814064758,0.6715584072155764,0.17210965457973096
157,-1.4523218487748544,-2.4516383680527407,-0.29918170824202567,0.1924707346379183,-0.8451622149729968,-0.5974061643787657,-0.5860732153566551,0.30274487302381803,-0.8455721751675279,-0.5155051284414176,1.2493952045862862,-1.368418036099954,-1.0580151682235364,0.8618539481444281,-0.460201814064758,-0.21316101584618777,0.30003520730709665
159,3.7227105648639913,1.2207122475408752,0.4854046078617699,-0.7032121575884003,0.0788356207926602,-0.48934473904530307,-0.8769108451884277,-0.7241747347431906,-0.631659205430002,-0.5155051284414176,-0.9640973598913114,-1.368418036099954,1.7218912242373685,-1.0922690282403074,-0.7213701197468991,1.2528941039519073,-0.9427072886345643
160,-1.4041806288748306,-2.8126079244121915,0.3800997336208291,4.11731312499973,4.5312986442892305,0.9414218674727795,3.91999307107875,-1.0162262453766269,-0.7430766910368091,-0.5155051284414176,-1.239665970151215,-1.368418036099954,0.12247689686833242,-1.0922690282403074,-1.2381163338412584,-1.097880438907952,1.0296920577762683
161,-0.7527675023051651,-0.34131873395759066,0.7506168837278407,-0.7032121575884003,-0.7100030839376678,0.7244486019200916,-0.8769108451884277,-1.0162262453766269,1.1018215337244504,-0.5155051284414176,-0.6835834948782816,-0.5035952790432948,-1.288230507574584,2.9927127189847296,1.8901809735025283,-1.097880438907952,0.44437836697066213
162,0.8367750399726637,1.6135172390966153,0.7506168837278407,-0.7032121575884003,-0.35736451554450666,-0.35650946846285797,-0.8769108451884277,0.005954041840399511,-0.631659205430002,-0.5155051284414176,-0.4129601393715047,-0.9398521023034039,0.5625517052103116,0.20579859262339725,0.31212230844181926,1.2528941039519073,0.7568379281531874
163,1.4099794403284744,0.43913568244483925,0.2752363892509204,0.486740547549468,2.0025673101897246,2.521588060823453,-0.10413059588841901,1.9042888609577344,0.9118538629742858,-0.5155051284414176,0.41374569140820555,-0.08272023471030374,-1.0605236214275688,0.20579859262339725,-1.2381163338412584,0.6652004682369423,0.24697436311686163
164,0.26357063961685245,1.6135172390966153,-0.39461794387564975,0.486740547549468,0.006124538088401361,0.5733374256142579,-0.10413059588841901,0.7360828184239897,-0.37440702736262066,-0.5155051284414176,0.41374569140820555,-0.08272023471030374,0.7944196090157228,0.20579859262339725,-0.7213701197468991,-1.097880438907952,-0.17791194108007613
165,-1.1121199212370936,-1.7130264961194386,-2.398778892181757,1.081716900118402,2.4703492234082116,1.1046785079440384,1.055039778061594,-0.5781489794264727,-0.8031606574749228,2.386865137033499,1.2404515221879158,-1.368418036099954,-0.5967878138167457,-1.0922690282403074,-0.20462390565253985,0.07750683252197772,1.5216332757076756
166,-1.0314132016581448,-2.8126079244121915,0.7506168837278407,-0.7032121575884003,-0.6088567660239379,0.497532187123648,-0.8769108451884277,-0.5524485929711023,-0.566145779775378,-0.5155051284414176,1.3859509191255612,-0.6878555481811187,-1.019715102947586,-0.061603662801737756,-0.41752360503690644,-1.097880438907952,1.0012313795627308
167,3.7227105648639913,0.6891878163365359,0.595091166398971,-0.10823580501946617,0.13083688832960344,-0.5779015861002665,-0.4905207205384233,-1.0162262453766269,-0.631659205430002,-0.5155051284414176,-0.13739152911160118,-0.08272023471030374,2.7521841150030935,0.20579859262339725,-0.20462390565253985,0.07750683252197772,1.3516787540289004
169,1.4099794403284744,0.4566458776846377,0.08758619406266159,-0.7032121575884003,0.01626377603480252,1.3703490491089285,-0.4905207205384233,-1.0162262453766269,3.4975205179321365,-0.5155051284414176,-0.4129601393715047,-1.368418036099954,0.5625517052103116,0.20579859262339725,-0.20462390565253985,-0.5101868031929871,0.5868834064744121
170,-1.4865373517934244,0.17453717659900148,-3.3226016531152394,2.131254290806996,2.1327965004872254,1.341301559365696,2.497819437623798,-0.3205597667683399,-0.9746621095198437,-0.5155051284414176,2.2611565488844865,1.3538319155753875,-1.019715102947586,-1.0922690282403074,-1.2381163338412584,0.7686339585994955,1.4060629223388466
171,0.807470031547506,1.399694964170908,0.24671355958230462,-0.7032121575884003,0.46584072170787294,2.2681914949909356,0.6550261015033957,-1.0162262453766269,2.0851530181727136,2.3612818020528805,-0.1471076761522256,-1.368418036099954,1.4614096867587505,0.19435660013639916,-1.2381163338412584,2.39719954548441,-0.45231885592263815
172,1.2274918717931056,0.17453717659900148,0.1779994699260962,2.51047136413702,4.5312986442892305,3.000851812769792,1.2101226498130095,-1.0162262453766269,3.4975205179321365,-0.5155051284414176,0.2487802480443586,-0.21099785169416374,-1.1299259229397578,-1.0922690282403074,-1.2381163338412584,2.0764664822182346,1.4886851281760913
173,0.3061322511015942,0.3181561516971432,0.7506168837278407,-0.7032121575884003,-0.88145131936087,-1.2425432769253872,-0.8769108451884277,-0.8709678087085261,-0.20696090911550252,-0.5155051284414176,-1.239665970151215,0.33683779133871417,-0.8335292843767289,0.1989776623669866,-0.21005457787631293,1.240541535451105,-1.627883715333654
175,-1.1763679746740892,0.21378708283700323,0.7506168837278407,-0.7032121575884003,-0.8083631814784182,-0.4937654492178072,-0.8769108451884277,-0.28993406203612304,-0.8893619761415835,-0.5155051284414176,-0.6914247994846324,0.33683779133871417,-0.37223026014319177,-0.44664568293666035,-0.21005457787631293,1.8251470290408693,-0.021799797693272144
176,0.5782129943888057,1.492549028071094,0.266094456664826,-0.7032121575884003,-0.835594058123542,-1.0464247849875496,-0.8769108451884277,-0.5475783490654585,-0.5159884863814767,-0.5155051284414176,-0.6500683830333731,0.9239461073436093,-0.01978788657371464,-0.3979432698972153,-0.13250303233002594,0.15952964584462548,-0.82410682099432
177,-0.45902683560205987,0.2390191654185753,-0.7314517167002056,0.7006829664897741,-0.22295717024740827,0.1843040985515216,0.2627378350615377,0.7065720220992314,-0.0641509348624189,1.1965895818679408,0.7110137163060098,-0.8627999369896387,-1.4825717384263513,-0.3265449806433177,-1.2381163338412584,-0.4045249584173031,-0.23612335488038652
178,-1.0053102563153564,0.43246513187729757,0.7506168837278407,1.0723376686981179,-0.3617974919968067,-0.2735366763626366,-0.3003711930333828,-0.43519249870422383,-0.29226104249376267,-0.5155051284414176,0.6791781271818241,-0.5157901223806199,-0.8335292843767289,-1.0922690282403074,-0.7240854558587856,-0.5132749453181877,-0.6980456577523804
179,-0.6481963962031325,-1.381924622494165,-2.398778892181757,-0.7032121575884003,0.4458373085384281,0.18515188635870833,2.0165660184401686,0.23350147811982205,-0.9746621095198437,1.0369489988924507,0.23432799764338946,-0.9099452074112413,-1.756127332843803,-0.3979432698972153,-0.6853096830856421,-0.46917539653166324,0.9940388634336761
181,0.6482476878190594,0.29376802385028955,0.7506168837278407,-0.7032121575884003,-0.9192894826412256,-1.2425432769253872,-0.8769108451884277,-1.0162262453766269,-0.9746621095198437,-0.5155051284414176,-1.239665970151215,0.33683779133871417,0.7810173004406509,-1.0922690282403074,-1.2381163338412584,1.240541535451105,-0.6135149252449917
183,-0.4351178617862475,-2.623981138170511,0.05075115574792981,-0.7032121575884003,-0.7075324664405325,0.12287511477667042,-0.684730961136746,-1.0162262453766269,0.04893949101927791,-0.5155051284414176,-0.14318362881804989,2.042093618777382,0.5503677883238823,-0.44664568293666035,-1.2381163338412584,0.6559360418613408,0.6544460623658361
184,-0.8647835648998559,-1.5524586978730686,-1.1874728245242194,0.7006829664897741,-0.29405172141562186,-0.0246529889821304,-0.4210513730884415,0.5342921953516456,-0.8734942012245743,-0.5155051284414176,-0.26432612692260254,-0.3571818378793235,-0.6619049551739958,-0.3265449806433177,-0.6284639609186927,-0.4045249584173031,-0.33637873615296693
186,-0.5491563406920693,0.5291881151066583,-0.5991241630905577,-0.7032121575884003,-0.6085376875798392,0.2550123784897727,-0.3003711930333828,-0.8709678087085261,1.41374162507144,-0.5155051284414176,-0.41730421415134106,-0.5157901223806199,-0.8335292843767289,-1.0922690282403074,-0.21005457787631293,-0.5132749453181877,-1.627883715333654
187,3.7227105648639913,0.9445279842680324,0.7506168837278407,-0.7032121575884003,0.36751859242677026,-0.04123699257293437,-0.07321309022694795,-1.0162262453766269,0.6306040563195439,0.9937392321268425,-1.239665970151215,0.41443021426489196,1.619895792317142,-0.4172685778397326,-0.7006960613528372,-0.48667426993934026,-0.6979575469685892
188,-1.4982236462234948,-0.18656196079061357,0.7506168837278407,1.771908857722035,0.12614068139618914,0.0508628498195314,1.1323335422152714,0.04684958083185679,-0.8854806558621,0.9937392321268425,-0.3798851711296856,-1.368418036099954,-1.2738383149636683,-0.4172685778397326,-0.7006960613528372,0.12453189902927135,-0.4328264162703537
189,0.5524894732950049,0.6800759689444614,0.7506168837278407,-0.08443190376079147,-0.39021098212900696,-0.639885968123962,-0.8769108451884277,0.8061894566950591,-0.8854806558621,-0.5155051284414176,-1.239665970151215,0.41443021426489196,0.1730287386767369,0.2577318725608422,-0.16327578886441607,0.12453189902927135,-0.4328264162703537
190,0.8635479266820802,0.9202853951210312,0.7506168837278407,-0.7032121575884003,-0.7221503003331758,-0.7373612754302852,-0.8769108451884277,-1.0162262453766269,0.27873640127047655,-0.5155051284414176,-1.239665970151215,-1.368418036099954,1.3506021831548851,-0.301704282045259,-0.6086863518793966,-1.097880438907952,-0.8826208272923375
191,0.7909443717566553,0.7300743110445621,0.15073197403077382,0.5343483500668174,0.6054932099220711,1.8007598552763813,-0.07321309022694795,0.19871755600449725,1.4332371392392376,-0.5155051284414176,-0.3798851711296856,-0.476993910917531,-1.2738383149636683,0.2577318725608422,-0.7006960613528372,-0.48667426993934026,-0.4328264162703537
192,0.43326202406417985,0.8463495252308422,0.009582583513817565,1.1531286038944262,0.3021802450994533,0.18901261340822997,0.5295602259941619,0.8061894566950591,-0.17202902660014993,0.9937392321268425,0.47989562789184376,-0.03128184832631964,0.1730287386767369,-1.0922690282403074,-1.2381163338412584,0.12453189902927135,0.981206280786902
194,0.16534825818768026,1.2183393706158558,0.12073772854592062,0.7462264436078712,1.8002407912051752,0.8267234344313458,2.417624572559183,1.2960671364891798,-0.13906310232629687,-0.5155051284414176,2.788256611283865,0.19764422398913598,-1.1912674208440415,0.4888604641497893,-0.6086863518793966,0.33381653124004557,2.947165766284675
195,0.23516822503712026,-0.34131873395759066,-0.874877710290016,0.7462264436078712,0.39575533616101344,1.6357327671183963,1.7116526973275523,-0.48262008033067144,2.0543842915567634,1.252131299283755,0.4386351054467351,-0.846397282736924,-1.1912674208440415,-1.0922690282403074,-1.2381163338412584,0.33381653124004557,0.4629798677482344
196,3.7227105648639913,1.1601059231440507,0.7506168837278407,-0.7032121575884003,-0.023896109351624093,-1.0082853376938252,0.12771134851342192,-1.0162262453766269,-0.5287548412311249,-0.5155051284414176,-1.239665970151215,-0.476993910917531,1.3787512833770745,1.6077327733619917,1.4489850286008472,0.12453189902927135,1.1579603679190593
201,-0.044111642360639754,-0.902936055934526,0.24671355958230462,-0.7032121575884003,0.22886878738201982,2.1211383667306265,1.0056808220959215,-1.0162262453766269,1.9499344156575702,-0.5155051284414176,0.4386351054467351,0.719664977352166,-0.9088374648441608,-1.0922690282403074,0.020743630082465235,-0.3820319538339532,-0.46858984420293076
205,-0.9998776829294683,-1.4409063327755898,-1.5398527714791388,3.32578462745693,1.394054143262899,0.4684043717292918,2.175690025099761,-0.35699859017699365,-0.7811029324936904,1.1223247362974462,0.9374108385934582,-0.4010458248678584,0.3373901320741919,-0.35975948554306664,-0.6549086073825552,0.2286797168941275,1.194013246940042
206,-0.5100001956687471,0.25660516236936803,0.7506168837278407,-0.7032121575884003,-0.8067459508087281,-1.3306347860674554,-0.8769108451884277,0.8552308922733332,-0.9746621095198437,-0.5155051284414176,-0.15299814445549845,-0.10092386013035601,0.07255257840740889,0.8272642567366962,1.309032833369769,0.6402377869721676,-0.2965775525321576
207,-0.007620604789920201,-0.8128432772007258,0.7506168837278407,-0.7032121575884003,-0.7879496906994788,-0.9925388906964412,0.10653966899545657,-0.8303919098324681,-0.21076943793082606,-0.5155051284414176,-1.239665970151215,0.2677782370411679,1.4897329278110965,1.385638378826975,0.07711999735121236,-1.097880438907952,-0.4793884585698484
208,-0.4534913303423959,0.2990541205264549,-0.29918170824202567,0.46989253451833823,-0.546507974262417,-0.3703016771566095,-0.305531748035851,0.4233561682002655,-0.6365156315491823,-0.5155051284414176,-0.15299814445549845,0.32157419852617675,0.7583075451266135,0.8272642567366962,-0.21925666695684737,0.060865045012127784,0.2898411856903818
209,0.8866880758725585,-0.0511497842695077,0.7506168837278407,-0.7032121575884003,0.3048981931901333,1.6315299608765161,0.15704756129834,-0.6254694748456417,0.8610511424909949,-0.5155051284414176,0.9725526889063263,0.9252189991849207,1.3462005094015266,0.6445092214575019,1.5274517177078966,2.0473902930325996,2.3604244451420766
210,-1.4982236462234948,-1.7698427939604617,-2.398778892181757,-0.03171269341417862,-0.8314164816934082,-0.43111520716908186,-0.8769108451884277,-0.5218055039769018,-0.20042540141523038,-0.5155051284414176,-0.3066330521177836,-0.4010458248678584,-1.2327479666143044,-1.0922690282403074,-1.2381163338412584,-1.097880438907952,-1.587279423522668
211,-0.057929273057937485,-0.9365370922921198,0.7506168837278407,-0.11665981153503105,-0.8965162702435238,-1.1123772613149905,-0.49599144708670984,-0.8722680040189376,-0.8901254900271784,-0.5155051284414176,-0.9679990137272858,0.7440722571827093,2.7521841150030935,-0.45242459991463946,2.3278925002541797,0.060865045012127784,1.2113563457543728
214,-0.9055622529532056,-1.4573531558348338,-1.2384751852676952,-0.7032121575884003,-0.9103254111737968,-0.7631652217110465,-0.8769108451884277,-1.0162262453766269,0.29338718287013593,-0.5155051284414176,-1.239665970151215,2.0115664331523075,-0.8417873772181971,1.4671086850623642,0.7996029999275636,2.3783560128522874,-0.04525523615106945
215,-1.1315977142586104,-0.6051086882194849,-2.8486925744545566,-0.11665981153503105,-0.2454749714305823,-0.28299866725562356,0.6467667472184434,-0.008518555872802118,-0.6365156315491823,0.9151333170862246,0.3903357683923597,-0.10092386013035601,-0.15603241049899264,-0.45242459991463946,-0.7286865003990528,2.3783560128522874,0.7924858184525585
216,-0.4534913303423959,-1.1650241395237622,0.7506168837278407,-0.7032121575884003,-0.9566034787110463,-0.9814227464635115,-0.8769108451884277,-1.0162262453766269,0.20885056337747068,-0.5155051284414176,-0.15299814445549845,-0.5234219187868887,1.444062511845818,0.8272642567366962,-0.21925666695684737,-0.5185076969479121,0.5411635020714703
217,-0.16157390897697407,-0.20739460333232201,-0.509141426635998,-0.7032121575884003,-0.1889550355839947,-0.0174774425137489,-0.2738001445962157,0.3513505632700289,0.631502556139026,-0.5155051284414176,-0.8095349523214591,-0.699475731179196,-0.3084504385587903,-1.0922690282403074,-1.2381163338412584,2.5714092013559706,-1.5811343856841678
218,0.3862875947736895,0.8463495252308422,0.7506168837278407,-0.06847501067421627,0.9818794648698288,-0.9999727006107946,0.3597240105863363,-1.0162262453766269,-0.7916996406879073,-0.5155051284414176,-0.6516976157779635,-0.45400617113051994,0.7175032759519907,0.2925452330512784,-0.1355581693133404,-0.470912694756942,-0.7384748154979995
219,-1.226616466226883,-1.5019945327099236,0.7506168837278407,-0.7032121575884003,-0.5615658889889845,0.1307204325097449,-0.8769108451884277,-0.2129926665120514,0.2045453255635439,-0.5155051284414176,-0.48176555538630544,-1.368418036099954,-1.1184176158370347,-1.0922690282403074,-1.2381163338412584,2.1348045163413163,-1.4736814338656785
220,-1.203639000938714,-0.5856715336949238,-2.8486925744545566,0.5662621362399678,0.20697996248419503,-0.4803608520360417,0.3597240105863363,0.2300481103085733,-0.8831808751038756,1.0326591083739176,0.2302549157819138,-0.911212103615237,-0.024585906686747535,0.2925452330512784,0.41572091295061847,0.15605504939406795,0.07742990875527883
221,-0.5309777489065433,0.9644415396387832,0.7506168837278407,-0.7032121575884003,-0.7441581603678423,-0.3858859704769957,-0.8769108451884277,-0.23730477307337677,-0.7916996406879073,-0.5155051284414176,-0.35771343859133775,-0.45400617113051994,-0.024585906686747535,1.6773594943428642,0.9669999952145776,-0.470912694756942,-0.013226171717307651
222,0.10965416503257304,-0.23580275225283315,0.7506168837278407,-0.7032121575884003,0.17819909173674633,1.6018956499281085,1.1433807380443786,-0.25271137897364726,1.1176796506349915,-0.5155051284414176,-0.2791014898598091,-0.621480253382937,-0.9478927799132649,-1.0922690282403074,-1.2381163338412584,0.9506752047434979,-1.4574130809641006
223,-1.081336955114683,-0.0511497842695077,-0.39461794387564975,-0.7032121575884003,-0.9603721063271315,-0.9527352598312716,-0.8769108451884277,0.5416166992298733,-0.5172559374400026,-0.5155051284414176,-0.9456817929645892,0.0031997613541970317,-0.7666750893254856,-1.0922690282403074,-0.6868372515772994,-0.470912694756942,-1.898174265158613
224,-0.4383702063117851,0.6259110983360199,-1.768899736999837,-0.7032121575884003,-0.06238804534477557,1.3485164479907452,-0.8769108451884277,-0.2129926665120514,0.44038681258022133,-0.5155051284414176,1.791935688908423,-1.368418036099954,-1.1184176158370347,-1.0922690282403074,-1.2381163338412584,0.5184620387166821,-0.5388245766203686
225,-1.4887856178127272,-1.6309585103490711,-1.768899736999837,-0.7032121575884003,-0.9981279386323224,-0.7904318110156411,-0.8769108451884277,-0.761721289908967,-0.5263031609152362,-0.5155051284414176,-0.2791014898598091,-1.368418036099954,-0.5437755034479959,-1.0922690282403074,-1.2381163338412584,-1.097880438907952,-1.3093081529068236
226,0.8143447551577978,0.38694843388701017,0.3688719411933444,-0.7032121575884003,-0.9197080088077856,-1.2361599045084095,-0.8769108451884277,-0.7046576564553269,-0.7916996406879073,-0.5155051284414176,-0.9456817929645892,-0.911212103615237,1.2122293977111493,0.2925452330512784,-0.1355581693133404,0.15605504939406795,-1.010443056915759
228,0.3862875947736895,-0.0511497842695077,0.7506168837278407,-0.06847501067421627,-0.03243542404949606,-0.5748357335950877,-0.05248760800525162,-1.0162262453766269,1.7697749229592024,-0.5155051284414176,-1.239665970151215,0.4604056938389142,1.2122293977111493,-0.39986189759451446,-0.1355581693133404,0.15605504939406795,-1.1010991373883454
229,-0.7815393783456109,-0.34131873395759066,-3.257705012884375,-0.7032121575884003,-0.2827666188037314,0.18267764609321466,0.40106318612987746,0.11071755145058468,-0.5965047532376481,1.0844123262757734,1.1908276702862748,0.04905124988601459,-0.22233471830461393,0.3388378630668428,-0.09870101192565826,0.19797256371054492,0.8241517408350588
230,0.9977978238938445,0.2613398538561201,0.7506168837278407,-0.7032121575884003,-0.3049915117278572,0.322675641215849,-0.8769108451884277,-0.8604419509159769,2.7760685015348523,-0.5155051284414176,-0.6516976157779635,-0.45400617113051994,0.7175032759519907,0.9849523636970711,1.5182790774785364,2.036958281847098,-0.19453833266248063
231,1.4303768689297165,0.9952170343026707,0.7506168837278407,-0.7032121575884003,-0.48437251332856207,-0.8919841718256172,-0.8769108451884277,-0.8715637164023262,-0.1251601253742229,-0.5155051284414176,-0.6936739021126933,-1.368418036099954,1.230015520081171,-0.44929428585149506,-0.21427209476644052,0.6487411913701985,-0.3692857492829991
232,0.11261614245562558,1.399694964170908,-1.1874728245242194,4.28901990541893,4.5312986442892305,2.9738428648247353,3.5053791676676727,1.3497289616229382,0.6925701643770279,4.187006443813344,1.4392435972026558,0.020333969201253917,-1.756127332843803,-1.0922690282403074,-1.2381163338412584,-1.097880438907952,0.662135419682149
233,0.11261614245562558,0.6259110983360199,0.7506168837278407,4.28901990541893,4.5312986442892305,3.000851812769792,3.91999307107875,0.40334687882311215,-0.6967900638703651,4.187006443813344,2.9225832273876313,-1.368418036099954,-0.2534086565263489,-1.0922690282403074,-1.2381163338412584,-1.097880438907952,3.0115773604701204
235,-0.5003241446167431,0.7490130769915702,-0.3448251252841939,-0.7032121575884003,-0.48725961187367806,0.029182118082242765,-0.6855193592093598,0.14107398641777763,-0.7198115142761575,-0.5155051284414176,-0.6936739021126933,-0.09472289210071526,0.540905630944639,1.4796299413149419,0.8095721443083773,-0.515673228815235,-0.2851017953519133
236,0.6353823339399977,1.3782009678977165,0.7506168837278407,-0.7032121575884003,-0.8593447088105807,-1.1113094789465363,-0.8769108451884277,-1.0162262453766269,-0.6348613158615954,-0.5155051284414176,-0.42067786809343255,-0.09472289210071526,0.7706089273234832,-1.0922690282403074,-0.21427209476644052,0.06653398127748181,-0.9585734268005996
237,0.047675699564476766,0.5291881151066583,-0.6491145722319811,1.8436825920893305,0.7986247617726835,1.9547446321228827,0.2257604072620664,1.4841234100546574,0.6159753156936829,-0.5155051284414176,-0.8464602886051733,0.4661293740018694,1.2215194808706784,-0.16617014659851032,0.23656212904805424,0.5792661443231768,-0.5809502059448762
238,0.23788506644513824,1.0969099731920382,-0.012873001341151985,-0.113790218589718,0.41558869549162264,0.5994279165966325,0.08004658470691134,2.311011921032286,-0.6348613158615954,-0.5155051284414176,-0.14768183407417165,0.32984215589903115,-0.1482042581918938,-0.44929428585149506,-0.7261942143038495,-0.515673228815235,-0.20091784142082747
239,-0.44306356140110725,-0.0511497842695077,0.7506168837278407,-0.7032121575884003,0.08950314578796599,0.7543175370148747,-0.049907405850557154,0.025586111053074886,-0.48523520945414317,-0.5155051284414176,1.9059794822171174,0.4661293740018694,-1.4252776868755272,0.7599287350432867,-0.500777102396602,-0.2593071472923876,0.26782132913406953
240,0.23788506644513824,0.09056063302002151,-0.5525813683726822,0.47563172040896434,0.6224832721144352,1.9153797593221469,0.8456125286231825,0.7197241023149797,0.4694912635277116,0.9221324366331884,1.4902943700413935,-0.5192879401004614,-0.37790755457073805,0.19368045653731725,-0.21427209476644052,-1.097880438907952,0.47255379002785924
242,1.0475370545261875,-0.31608665137601866,-0.11818195100584174,-0.7032121575884003,-0.08296756296062796,0.7315158724390445,-0.3905567967694597,-0.8324218136871414,2.5872095148934076,-0.5155051284414176,-0.5459427061910251,0.7893470165675764,1.1624227676881316,-1.0922690282403074,-0.5876814567656193,0.3815941166021826,-1.1447854358817116
