match_id,player_id,minutes,play_duration_seconds,match_share,kpi_position,squad_id,estimated_match_duration_seconds
122921,23350,101.10546666666667,6066.328,1.0,CENTRAL_DEFENDER,34,6066.328
122921,49785,101.10546666666667,6066.328,1.0,GOALKEEPER,34,6066.328
122921,62650,101.10546666666667,6066.328,1.0,RIGHT_WINGBACK_DEFENDER,34,6066.328
122921,68933,63.66845,3820.107,0.62972313,ATTACKING_MIDFIELD,34,6066.327911442605
122921,94848,51.0023,3060.138,0.5044465,LEFT_WINGBACK_DEFENDER,34,6066.328143817034
122921,94862,37.437016666666665,2246.221,0.37027687,RIGHT_WINGER,34,6066.328150607949
122929,622,101.63955,6098.373,1.0,CENTRAL_DEFENDER,34,6098.373
122929,968,15.94175,956.505,0.15684593,ATTACKING_MIDFIELD,34,6098.373097727177
122929,1050,101.63955,6098.373,1.0,DEFENSE_MIDFIELD,34,6098.373
122929,1135,94.5102,5670.612,0.92985654,CENTRAL_DEFENDER,34,6098.372981277305
122929,1294,85.6978,5141.868,0.8431541,ATTACKING_MIDFIELD,34,6098.372764836226
122929,1320,101.63955,6098.373,1.0,DEFENSE_MIDFIELD,34,6098.373
122929,9604,94.5102,5670.612,0.92985654,CENTER_FORWARD,34,6098.372981277305
122929,15811,15.94175,956.505,0.15684593,ATTACKING_MIDFIELD,34,6098.373097727177
122929,23350,101.63955,6098.373,1.0,CENTRAL_DEFENDER,34,6098.373
122929,28559,7.1293500000000005,427.761,0.07014346,CENTER_FORWARD,34,6098.3732481973375
122929,49785,101.63955,6098.373,1.0,GOALKEEPER,34,6098.373
122929,62650,101.63955,6098.373,1.0,RIGHT_WINGBACK_DEFENDER,34,6098.373
122929,68933,85.6978,5141.868,0.8431541,ATTACKING_MIDFIELD,34,6098.372764836226
122929,94847,7.1293500000000005,427.761,0.07014346,CENTRAL_DEFENDER,34,6098.3732481973375
122929,94862,101.63955,6098.373,1.0,LEFT_WINGBACK_DEFENDER,34,6098.373
122939,622,97.21603333333334,5832.962,1.0,CENTRAL_DEFENDER,34,5832.962
122939,968,97.21603333333334,5832.962,1.0,CENTER_FORWARD,34,5832.962
122939,1050,97.21603333333334,5832.962,1.0,DEFENSE_MIDFIELD,34,5832.962
122939,1135,83.00505,4980.303,0.85382056,CENTRAL_DEFENDER,34,5832.962139023684
122939,1294,97.21603333333334,5832.962,1.0,LEFT_WINGER,34,5832.962
122939,1320,97.21603333333334,5832.962,1.0,DEFENSE_MIDFIELD,34,5832.962
122939,9604,9.426733333333335,565.604,0.096966855,ATTACKING_MIDFIELD,34,5832.962201362518
122939,9604,83.00505,4980.303,0.85382056,RIGHT_WINGER,34,5832.962139023684
122939,15811,83.00505,4980.303,0.85382056,RIGHT_WINGBACK_DEFENDER,34,5832.962139023684
122939,23350,97.21603333333334,5832.962,1.0,CENTRAL_DEFENDER,34,5832.962
122939,28559,4.78425,287.055,0.04921256,ATTACKING_MIDFIELD,34,5832.96215437685
122939,49785,97.21603333333334,5832.962,1.0,GOALKEEPER,34,5832.962
122939,62650,14.210983333333333,852.659,0.14617942,RIGHT_WINGBACK_DEFENDER,34,5832.961986030591
122939,94848,14.210983333333333,852.659,0.14617942,LEFT_WINGBACK_DEFENDER,34,5832.961986030591
122939,94862,83.00505,4980.303,0.85382056,LEFT_WINGBACK_DEFENDER,34,5832.962139023684
122939,94862,14.210983333333333,852.659,0.14617942,RIGHT_WINGER,34,5832.961986030591
122949,622,23.110416666666666,1386.625,0.22534099,CENTRAL_DEFENDER,34,6153.452152668718
122949,862,12.973899999999999,778.434,0.12650363,RIGHT_WINGER,34,6153.451881183172
